artwork_id,title,category,medium,date,height_cm,width_cm,image_url_template,collecting_institution,image_url_normalized
516c9c29472cb830690003e3,"Poppies, Isles of Shoals",Painting,Oil on canvas,1891,50.2,61.0,https://d32dm0rphc51dk.cloudfront.net/vG8vuvGTYYn7kek1BOvuZg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/vG8vuvGTYYn7kek1BOvuZg/normalized.jpg
516df9dab31e2bd65e000d87,Landscape near Paris,Painting,Oil on canvas,ca. 1876,50.2,60.0,https://d32dm0rphc51dk.cloudfront.net/LvxbeTMGZxai4nS--IHWww/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/LvxbeTMGZxai4nS--IHWww/normalized.jpg
515b467c223afaab8f001251,Love as Folly,Painting,Oil on canvas,ca. 1773/1776,56.2,47.3,https://d32dm0rphc51dk.cloudfront.net/LZG0D1ZbdaZmVfmCHO5VsQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/LZG0D1ZbdaZmVfmCHO5VsQ/normalized.jpg
515d27d9b5907bf7e80031a8,Long-Tailed Red Fox,Painting,Oil on canvas,1848/1854,56.2,69.4,https://d32dm0rphc51dk.cloudfront.net/O6vkzdwuhsKJE5S0blK8BQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/O6vkzdwuhsKJE5S0blK8BQ/normalized.jpg
515d59f5b5907b33b1004163,Love the Sentinel,Painting,Oil on canvas,ca. 1773/1776,56.2,47.3,https://d32dm0rphc51dk.cloudfront.net/8Pq8ybROuCzcb27vZmnteA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/8Pq8ybROuCzcb27vZmnteA/normalized.jpg
516dfdb89ad2d32b27000d96,Madonna and Child,Painting,Oil on canvas,ca. 1505/1510,56.2,41.0,https://d32dm0rphc51dk.cloudfront.net/Nu4mVjGowJLeRDKaMf0hPA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Nu4mVjGowJLeRDKaMf0hPA/normalized.jpg
515b1da9223afa7c740008ed,"Nymphenburg Palace, Munich",Painting,Oil on canvas,ca. 1761,68.4,119.9,https://d32dm0rphc51dk.cloudfront.net/pyTr0fXCv_wfe5uZOXrFbw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/pyTr0fXCv_wfe5uZOXrFbw/normalized.jpg
515ceec85eeb1c904c00168a,"Grand Canal with the Rialto Bridge, Venice",Painting,Oil on canvas,probably c. 1780,68.4,91.4,https://d32dm0rphc51dk.cloudfront.net/TvHuY6bOa2CUMuyxnF8EEQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/TvHuY6bOa2CUMuyxnF8EEQ/normalized.jpg
4eb2f76e6e2a5c000100b93f,La Bonne Aventure (The Fortune Teller),Painting,Oil on canvas,1731,72.4,91.4,https://d32dm0rphc51dk.cloudfront.net/keJRLPKKHRL3PQ7ECn_5kw/{image_version}.jpg,,https://d32dm0rphc51dk.cloudfront.net/keJRLPKKHRL3PQ7ECn_5kw/normalized.jpg
516c9cfcb83d23c4710004ed,Portrait of a Man,Painting,Oil on canvas,late 17th century,72.4,58.4,https://d32dm0rphc51dk.cloudfront.net/iFGSrj7P39blpwi4i5wymw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/iFGSrj7P39blpwi4i5wymw/normalized.jpg
515b09ce38ad2dfc770002aa,Portrait of a Man,Painting,Oil on canvas,ca. 1845,76.4,61.3,https://d32dm0rphc51dk.cloudfront.net/mv1IhOAV8qm5AoEZ7Fo-7w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/mv1IhOAV8qm5AoEZ7Fo-7w/normalized.jpg
515b1426056351dc33000ae5,Mrs. William Griffin,Painting,Oil on canvas,1830,76.4,63.8,https://d32dm0rphc51dk.cloudfront.net/MqPodbXEsiGtTWV4pBcqNg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/MqPodbXEsiGtTWV4pBcqNg/normalized.jpg
515b646c1b12b0244a0003b0,"William Henry Cavendish Bentinck, 3rd Duke of Portland",Painting,Oil on canvas,ca. 1774,76.4,63.2,https://d32dm0rphc51dk.cloudfront.net/0XXt6I5vnZY1gWc-2WgaKw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/0XXt6I5vnZY1gWc-2WgaKw/normalized.jpg
515d5bb17b70570a130045f8,Portrait of a Woman,Painting,Oil on canvas,ca. 1845,76.4,61.3,https://d32dm0rphc51dk.cloudfront.net/DbCOgmyHOGE6hrKctqzp5w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/DbCOgmyHOGE6hrKctqzp5w/normalized.jpg
516cca8fb31e2b83810005d2,Country House in a Park,Painting,Oil on canvas,ca. 1675,76.4,97.5,https://d32dm0rphc51dk.cloudfront.net/ShYeG4kLAjFRGqEZX76QZw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/ShYeG4kLAjFRGqEZX76QZw/normalized.jpg
516df5ddb31e2bd65e000bd1,The Proud Mother,Painting,Oil on canvas,ca. 1810,76.4,66.5,https://d32dm0rphc51dk.cloudfront.net/1hq2seyyleGA_uJRsltrdA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/1hq2seyyleGA_uJRsltrdA/normalized.jpg
516df803b31e2bd65e000c9c,Self-Portrait,Painting,Oil on canvas,ca. 1825,76.4,63.7,https://d32dm0rphc51dk.cloudfront.net/9elyG6Ky5U1wDtNPGLVzeA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/9elyG6Ky5U1wDtNPGLVzeA/normalized.jpg
516df8c4fdc44191d6000509,Fanciful Landscape,Painting,Oil on canvas,1834,76.4,101.4,https://d32dm0rphc51dk.cloudfront.net/Y6t_jpoaX09gsY26rTyOuQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Y6t_jpoaX09gsY26rTyOuQ/normalized.jpg
515d0671769659e1fb002305,Family Group,Painting,Oil on canvas,ca. 1800,88.4,136.0,https://d32dm0rphc51dk.cloudfront.net/cnQMZcgxEPsErvpLHWWUTg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/cnQMZcgxEPsErvpLHWWUTg/normalized.jpg
515b0fa238ad2d78ca00055b,Autumn,Painting,Oil on canvas,ca. 1740/1750,108.4,151.4,https://d32dm0rphc51dk.cloudfront.net/EWAKr_0UKAGyJ10mS0typQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/EWAKr_0UKAGyJ10mS0typQ/normalized.jpg
516df685fdc44191d600043e,Rest,Painting,Oil on canvas,ca. 1863,108.4,148.0,https://d32dm0rphc51dk.cloudfront.net/DKq13Kq55x7t3p96PD7jeg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/DKq13Kq55x7t3p96PD7jeg/normalized.jpg
516dfac8fdc44191d60005fe,Work,Painting,Oil on canvas,ca. 1863,108.4,148.0,https://d32dm0rphc51dk.cloudfront.net/r3Rs7LcsRDMk-EZP4o7IKA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/r3Rs7LcsRDMk-EZP4o7IKA/normalized.jpg
515b83c3cd4b8ef7fd000a45,Madonna and Child Appearing to Saint Philip Neri,Painting,Oil on canvas,probably 1725 or after,112.4,63.5,https://d32dm0rphc51dk.cloudfront.net/KFsu6FlUijpoaQMv1zWdbw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/KFsu6FlUijpoaQMv1zWdbw/normalized.jpg
515b5dc0ea092fc1260001e3,Baron Graham,Painting,Oil on canvas,1804,144.8,118.7,https://d32dm0rphc51dk.cloudfront.net/P7z9IgrpZvMhAQLaU2mE0A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/P7z9IgrpZvMhAQLaU2mE0A/normalized.jpg
515d53987b7057eb4c004440,Saint Jerome and the Angel,Painting,Oil on canvas,ca. 1622/1625,144.8,179.9,https://d32dm0rphc51dk.cloudfront.net/PgZp_EuE--5853m6ZfR08w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/PgZp_EuE--5853m6ZfR08w/normalized.jpg
515cfed8769659e1fb001f25,John Beale Bordley,Painting,Oil on canvas,1770,200.8,147.5,https://d32dm0rphc51dk.cloudfront.net/EtCrVkjqPyPcCR1JYCv5Rw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/EtCrVkjqPyPcCR1JYCv5Rw/normalized.jpg
516df79db31e2bd65e000c80,Young Woman with a Butterfly,Painting,Oil on canvas,ca. 1710,137.3,104.6,https://d32dm0rphc51dk.cloudfront.net/X-Y_QfCS2fpOlVInfbz9zg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/X-Y_QfCS2fpOlVInfbz9zg/normalized.jpg
506c670fd207d80002000ff8,Bacchus,Painting,Oil on canvas,1589,241.3,215.9,https://d32dm0rphc51dk.cloudfront.net/xzmxC2zX9QfdBNXwdf5Oew/{image_version}.jpg,"Uffizi Gallery, Florence",https://d32dm0rphc51dk.cloudfront.net/xzmxC2zX9QfdBNXwdf5Oew/normalized.jpg
5035a0ef9e387b0002000730,Scipio Africanus Freeing Massiva,Painting,Oil on canvas,1719-1721,709.7,1238.5,https://d32dm0rphc51dk.cloudfront.net/YCHK2YSAYFLgKo18AGkrdw/{image_version}.jpg,,https://d32dm0rphc51dk.cloudfront.net/YCHK2YSAYFLgKo18AGkrdw/normalized.jpg
515b391738ad2dfb2f0007f7,Young Girl with an Apron,Painting,Oil on canvas,1891,64.9,54.6,https://d32dm0rphc51dk.cloudfront.net/fDO-78Ksll5__9Xxxnu6wg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/fDO-78Ksll5__9Xxxnu6wg/normalized.jpg
515b3f3c223afa29bd0005c7,Claude Monet,Painting,Oil on canvas,1872,64.9,50.0,https://d32dm0rphc51dk.cloudfront.net/5aQ5qF-kTlvRnujLLFpVTw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/5aQ5qF-kTlvRnujLLFpVTw/normalized.jpg
515d11685eeb1c904c00277c,Lamentation,Painting,Oil on canvas,,64.9,65.7,https://d32dm0rphc51dk.cloudfront.net/otvvR8iAQuL-Kc11ux2XUw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/otvvR8iAQuL-Kc11ux2XUw/normalized.jpg
516df6b3ed1712e96f000c6f,Italian Girl,Painting,Oil on canvas,ca. 1872,64.9,54.5,https://d32dm0rphc51dk.cloudfront.net/TBWdXPXAqdQw4_m-ZnXAGQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/TBWdXPXAqdQw4_m-ZnXAGQ/normalized.jpg
516df935b31e2b2270000b65,Nanny and Child,Painting,Oil on canvas,1877/1878,64.9,81.4,https://d32dm0rphc51dk.cloudfront.net/NeWSbRHGhDOqT5FezdEfhA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/NeWSbRHGhDOqT5FezdEfhA/normalized.jpg
516dfa2a9ad2d32b27000c3d,Houses in Provence: The Riaux Valley near L'Estaque,Painting,Oil on canvas,ca. 1883,64.9,81.3,https://d32dm0rphc51dk.cloudfront.net/srBCXyu6CNb_O37ZORz6sw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/srBCXyu6CNb_O37ZORz6sw/normalized.jpg
516dfddffdc4419488000e64,Innocence,Painting,Oil on canvas,ca. 1830,68.9,56.5,https://d32dm0rphc51dk.cloudfront.net/W-lGkJUc2pjKbRl1FBcP0g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/W-lGkJUc2pjKbRl1FBcP0g/normalized.jpg
515cd779769659e1fb000bba,Madame David,Painting,Oil on canvas,1813,72.9,59.4,https://d32dm0rphc51dk.cloudfront.net/yrR2_v0kvlyjVs9bMrnZtg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/yrR2_v0kvlyjVs9bMrnZtg/normalized.jpg
516dfadf9ad2d388860016d2,Madame René de Gas,Painting,Oil on canvas,1872/1873,72.9,92.1,https://d32dm0rphc51dk.cloudfront.net/6NuTy53pepHgeRO8D0nbmA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/6NuTy53pepHgeRO8D0nbmA/normalized.jpg
515d32537b7057eb4c003956,A Miracle of Saint Francis of Paola,Painting,Oil on canvas,1733,84.9,35.2,https://d32dm0rphc51dk.cloudfront.net/dKtBSkqjJJsL_Y7CZBnQTA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/dKtBSkqjJJsL_Y7CZBnQTA/normalized.jpg
4eaf1e4435118f000100d32a,La Grande Odalisque,Painting,Oil on canvas,1814,88.9,162.6,https://d32dm0rphc51dk.cloudfront.net/crVj8GvGliFrpExNfHWl4Q/{image_version}.jpg,"Musée du Louvre, Paris",https://d32dm0rphc51dk.cloudfront.net/crVj8GvGliFrpExNfHWl4Q/normalized.jpg
516dfb929ad2d32b27000ccd,Skiffs,Painting,Oil on canvas,1877,88.9,116.2,https://d32dm0rphc51dk.cloudfront.net/UVufLLOoASASI8BdgN7Cwg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/UVufLLOoASASI8BdgN7Cwg/normalized.jpg
4eb2df85e742d70001006d15,Portrait of Giacomo Dolfin,Painting,Oil on canvas,ca. 1531,104.9,91.0,https://d32dm0rphc51dk.cloudfront.net/qR20j68cMQL7iRxpZ9q2GA/{image_version}.jpg,,https://d32dm0rphc51dk.cloudfront.net/qR20j68cMQL7iRxpZ9q2GA/normalized.jpg
515b3f8905635113a5002200,Madame Stumpf and Her Daughter,Painting,Oil on canvas,1872,104.9,74.0,https://d32dm0rphc51dk.cloudfront.net/xHMYJgTf0xIg-fndaR21LA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/xHMYJgTf0xIg-fndaR21LA/normalized.jpg
515cc775769659e1fb000452,Saint Lucy,Painting,Oil on canvas,ca. 1625/1630,104.9,77.0,https://d32dm0rphc51dk.cloudfront.net/N5EIqA6vOqr2uALjf8PWSg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/N5EIqA6vOqr2uALjf8PWSg/normalized.jpg
4eaf0b24bddaf7000100b6ef,La Liberté guidant le peuple (Liberty Leading the People),Painting,Oil on canvas,1830,260.1,325.4,https://d32dm0rphc51dk.cloudfront.net/dJCFrPhuikHpcjELtngBRA/{image_version}.jpg,"Musée du Louvre, Paris",https://d32dm0rphc51dk.cloudfront.net/dJCFrPhuikHpcjELtngBRA/normalized.jpg
516cbf73b31e2b8381000125,The Marquesa de Pontejos,Painting,Oil on canvas,ca. 1786,210.3,127.0,https://d32dm0rphc51dk.cloudfront.net/-qHr_mQQfujFSXbtzexQBg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/-qHr_mQQfujFSXbtzexQBg/normalized.jpg
515d00fa7696593fde001fed,Flowers in a Crystal Vase,Painting,Oil on canvas,ca. 1882,32.7,24.4,https://d32dm0rphc51dk.cloudfront.net/ty2-Dn82QCPYTaiU9rTwDQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/ty2-Dn82QCPYTaiU9rTwDQ/normalized.jpg
515b3ba1223afa29bd0003d6,Saint Margaret of Cortona,Painting,Oil on canvas,1737,38.7,30.8,https://d32dm0rphc51dk.cloudfront.net/5o2rF5eBvpFgSW3SwFV5TA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/5o2rF5eBvpFgSW3SwFV5TA/normalized.jpg
516dd7a8b31e2b22700000cf,Portrait of an Old Man,Painting,Oil on canvas,,46.7,38.6,https://d32dm0rphc51dk.cloudfront.net/yRKYWOdGcz-Ln-QFxjpzvw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/yRKYWOdGcz-Ln-QFxjpzvw/normalized.jpg
516dfc96ed1712e96f000ecc,Charles IV of Spain as Huntsman,Painting,Oil on canvas,ca. 1799/1800,46.7,30.0,https://d32dm0rphc51dk.cloudfront.net/oYAfdStzF9nJNIv1lfZfOg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/oYAfdStzF9nJNIv1lfZfOg/normalized.jpg
515cdeec5eeb1c904c000e48,The Death of the Earl of Chatham,Painting,Oil on canvas,1779,52.7,64.1,https://d32dm0rphc51dk.cloudfront.net/Z6FPnv8gtYD8jR3Qx2yNMg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Z6FPnv8gtYD8jR3Qx2yNMg/normalized.jpg
4eb858129875c20001013f5d,Two Girls Reading,Painting,Oil on canvas,1890-1891,56.7,48.3,https://d32dm0rphc51dk.cloudfront.net/bUFntDtR2tikmt0JJ70U_w/{image_version}.jpg,,https://d32dm0rphc51dk.cloudfront.net/bUFntDtR2tikmt0JJ70U_w/normalized.jpg
516dfd59b31e2bd65e000eda,"Steamship ""Erie""",Painting,Oil on canvas,probably 1837,56.7,75.1,https://d32dm0rphc51dk.cloudfront.net/pv7ur0VYd8ofeKvok76R_w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/pv7ur0VYd8ofeKvok76R_w/normalized.jpg
515d11447b7057eb4c0029a7,Aeneas and Achates on the Libyan Coast,Painting,Oil on canvas,ca. 1520,58.7,87.6,https://d32dm0rphc51dk.cloudfront.net/-3XR7SgLBkxWAbCnZEIayQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/-3XR7SgLBkxWAbCnZEIayQ/normalized.jpg
516df5b79ad2d32b27000a71,Schooner,Painting,Oil on canvas,19th century,58.7,91.4,https://d32dm0rphc51dk.cloudfront.net/qSQAWqpQ2CcpAp2kd8JqKA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/qSQAWqpQ2CcpAp2kd8JqKA/normalized.jpg
5035a0f0aadc31000200078c,The Tulip Folly ,Painting,Oil on canvas,1882,65.4,100.0,https://d32dm0rphc51dk.cloudfront.net/LHdX2xuOVUmek3zm3n01xQ/{image_version}.jpg,,https://d32dm0rphc51dk.cloudfront.net/LHdX2xuOVUmek3zm3n01xQ/normalized.jpg
515d15c3b5907b33b10027fd,Girl in a Boat with Geese,Painting,Oil on canvas,ca. 1889,65.4,54.6,https://d32dm0rphc51dk.cloudfront.net/V7QE165U-Bdj5-_lcww8JQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/V7QE165U-Bdj5-_lcww8JQ/normalized.jpg
515d24b5769659e1fb003244,Thomas Paine,Painting,Oil on canvas,ca. 1806/1807,65.4,52.1,https://d32dm0rphc51dk.cloudfront.net/mswgh02OkHrRxHWEuhq-6Q/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/mswgh02OkHrRxHWEuhq-6Q/normalized.jpg
521e5ec9139b215f20000758,The Third-Class Carriage,Painting,Oil on canvas,ca. 1862,65.4,90.2,https://d32dm0rphc51dk.cloudfront.net/b6x2PW_Jk-W8VvVkYLBCTA/{image_version}.jpg,"The National Gallery of Canada, Ottawa",https://d32dm0rphc51dk.cloudfront.net/b6x2PW_Jk-W8VvVkYLBCTA/normalized.jpg
515b196e05635113a5000e31,"Elizabeth Throckmorton, Canoness of the Order of the Dames Augustines Anglaises",Painting,Oil on canvas,1729,81.4,65.7,https://d32dm0rphc51dk.cloudfront.net/OqYsRCXZAKYQ7mGr9HtzDQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/OqYsRCXZAKYQ7mGr9HtzDQ/normalized.jpg
515d5cd5769659e1fb0045b8,The Gardener - Old Peasant with Cabbage,Painting,Oil on canvas,1883-1895,81.4,64.9,https://d32dm0rphc51dk.cloudfront.net/BJj1ci5UCvH6c8CpZNrzbg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/BJj1ci5UCvH6c8CpZNrzbg/normalized.jpg
515d6e7b7696593fde004c95,The Seine at Giverny,Painting,Oil on canvas,1897,81.4,100.5,https://d32dm0rphc51dk.cloudfront.net/LI-NBDZsDLhAq7H4UkywdQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/LI-NBDZsDLhAq7H4UkywdQ/normalized.jpg
516df191b31e2bd65e0009e1,The Basket of Flowers,Painting,Oil on canvas,ca. 1913/1917,81.4,81.4,https://d32dm0rphc51dk.cloudfront.net/zfU9qiLtog-RjZO_a4HF7Q/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/zfU9qiLtog-RjZO_a4HF7Q/normalized.jpg
515d0c79769659e1fb002693,Allegory of Painting,Painting,Oil on canvas,1765,101.4,130.0,https://d32dm0rphc51dk.cloudfront.net/kLe6MjQScWh7eM83sngCGg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/kLe6MjQScWh7eM83sngCGg/normalized.jpg
516c9faab83d23c47100060b,River Landscape with Ferry,Painting,Oil on canvas,1649,101.4,134.8,https://d32dm0rphc51dk.cloudfront.net/0GBc0LTb18th_Gc2IWx4xQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/0GBc0LTb18th_Gc2IWx4xQ/normalized.jpg
516dfce3b31e2b2270000cc1,"John Johnstone, Betty Johnstone, and Miss Wedderburn",Painting,Oil on canvas,ca. 1790/1795,101.4,120.0,https://d32dm0rphc51dk.cloudfront.net/rm-3xIq2CMHaslmMcDQyYg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/rm-3xIq2CMHaslmMcDQyYg/normalized.jpg
516df9e9ed1712e96f000dde,Boy in Blue Coat,Painting,Oil on canvas,ca. 1730,121.4,83.5,https://d32dm0rphc51dk.cloudfront.net/TVrlhd3D6KY2SkR2nSfAsA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/TVrlhd3D6KY2SkR2nSfAsA/normalized.jpg
516dfa66fdc4419488000cf5,Boy of the Beekman Family,Painting,Oil on canvas,ca. 1720,130.8,103.7,https://d32dm0rphc51dk.cloudfront.net/TGqdzJGj5_SxVo5aMsDqew/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/TGqdzJGj5_SxVo5aMsDqew/normalized.jpg
521e475e8b3b8130ad0006f1,"View from Mount Holyoke, Northampton, Massachusetts, after a Thunderstorm (known as The Oxbow)",Painting,Oil on canvas,1836,130.8,193.0,https://d32dm0rphc51dk.cloudfront.net/HtQUD-EO_81YeZPdqKzOiw/{image_version}.jpg,"The Metropolitan Museum of Art, New York",https://d32dm0rphc51dk.cloudfront.net/HtQUD-EO_81YeZPdqKzOiw/normalized.jpg
516cb6bf078b327cee000dd8,The Expulsion of Adam and Eve from Paradise,Painting,Oil on canvas,1791,186.8,278.1,https://d32dm0rphc51dk.cloudfront.net/7UV6x1zGCkgQ3ahWQsKplQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/7UV6x1zGCkgQ3ahWQsKplQ/normalized.jpg
516deeb7ed1712d0a800069a,Nora McMullen Mellon (Mrs. Andrew W. Mellon),Painting,Oil on canvas,1910,210.8,125.1,https://d32dm0rphc51dk.cloudfront.net/QAGV4yjzNHLOHWE5YDatsA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/QAGV4yjzNHLOHWE5YDatsA/normalized.jpg
4eb2e100e9bbd90001006bf7,"Portrait of Mrs. Edward L. Davis, and Her Son, Livingston Davis",Painting,Oil on canvas,1890,218.8,122.6,https://d32dm0rphc51dk.cloudfront.net/7OGIBY6NN9FoRx9z02ctTQ/{image_version}.jpg,,https://d32dm0rphc51dk.cloudfront.net/7OGIBY6NN9FoRx9z02ctTQ/normalized.jpg
5035a0ef9e387b0002000729,Panorama with the Abduction of Helen Amidst the Wonders of the Ancient World,Painting,Oil on canvas,1535,147.3,383.5,https://d32dm0rphc51dk.cloudfront.net/n8sCJz9qnguHmqq5WyRYvw/{image_version}.jpg,,https://d32dm0rphc51dk.cloudfront.net/n8sCJz9qnguHmqq5WyRYvw/normalized.jpg
516dfafaed1712d0a8000c35,The Old Musician,Painting,Oil on canvas,1862,187.3,248.1,https://d32dm0rphc51dk.cloudfront.net/q5zaEybr9l-q7stp5r-FHg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/q5zaEybr9l-q7stp5r-FHg/normalized.jpg
50770b862012080002000b25,Woman,Painting,Oil on canvas,1915-1917,294.6,185.4,https://d32dm0rphc51dk.cloudfront.net/ufpieUnl35EpLl9WL4tXfQ/{image_version}.jpg,"Private Collection, Switzerland",https://d32dm0rphc51dk.cloudfront.net/ufpieUnl35EpLl9WL4tXfQ/normalized.jpg
515d6032b5907bf7e800446d,"Easby Abbey, near Richmond",Painting,Oil on canvas,ca. 1821/1854,65.9,91.6,https://d32dm0rphc51dk.cloudfront.net/VuMOKyBY4HHrW5M0t6_WEg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/VuMOKyBY4HHrW5M0t6_WEg/normalized.jpg
516dfae69ad2d32b27000c77,The Peppermint Bottle,Painting,Oil on canvas,1893/1895,65.9,82.1,https://d32dm0rphc51dk.cloudfront.net/8g2UvybpSuvOqohQ_9OaSA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/8g2UvybpSuvOqohQ_9OaSA/normalized.jpg
515b4b00223afaab8f0014f1,Portrait of a Gentleman Netting Partridges,Painting,Oil on canvas,1756,69.9,97.8,https://d32dm0rphc51dk.cloudfront.net/r0cAfInefyEuv8scQawE4w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/r0cAfInefyEuv8scQawE4w/normalized.jpg
